日期,方案ID,推广单元ID,展现量,点击量,消费额,上方位展现量,上方首位展现量,上方位点击量,上方位消费额,CTR,上方位展现占比,首位展现占比,上方位点击占比,上方位消费占比,异常标记
2025-03-12,495817671,9630806627,11976,1147,3242.67,7556,7385,218,1086.17,0.0958,0.6309,0.6166,0.1901,0.335,
2025-03-12,500635396,9700005700,618,5,2.05,26,21,0,0.0,0.0081,0.0421,0.034,0.0,0.0,
2025-03-12,525368335,9811363528,45409,2419,4892.3,12351,11964,262,1322.65,0.0533,0.272,0.2635,0.1083,0.2704,
2025-03-13,495403620,8878077181,551,261,495.81,367,252,182,281.94,0.4737,0.6661,0.4574,0.6973,0.5686,
2025-03-13,495817671,9630806627,23178,698,2473.16,14217,14061,258,1391.79,0.0301,0.6134,0.6067,0.3696,0.5628,
2025-03-13,500635396,9700005700,1257,20,76.56,722,625,13,65.11,0.0159,0.5744,0.4972,0.65,0.8504,
2025-03-13,525368335,9811363528,54391,2443,5177.65,20986,20546,355,1752.75,0.0449,0.3858,0.3777,0.1453,0.3385,
2025-03-14,495403620,8878077181,549,217,277.9,290,226,142,198.41,0.3953,0.5282,0.4117,0.6544,0.714,
2025-03-14,495817671,9630806627,13918,632,1890.48,7724,7567,181,912.21,0.0454,0.555,0.5437,0.2864,0.4825,
2025-03-14,500635396,9700005700,1219,25,102.3,716,636,17,90.93,0.0205,0.5874,0.5217,0.68,0.8889,
2025-03-14,525368335,9811363528,41015,1468,3177.5,11517,11133,227,1091.19,0.0358,0.2808,0.2714,0.1546,0.3434,
2025-03-15,495403620,8878077181,536,235,298.0,323,256,157,216.39,0.4384,0.6026,0.4776,0.6681,0.7261,
2025-03-15,495817671,9630806627,4790,843,2024.05,2527,2449,68,311.26,0.176,0.5276,0.5113,0.0807,0.1538,
2025-03-15,500635396,9700005700,451,8,32.45,273,235,5,30.0,0.0177,0.6053,0.5211,0.625,0.9245,
2025-03-15,525368335,9811363528,52093,2321,4777.58,14685,14248,317,1581.08,0.0446,0.2819,0.2735,0.1366,0.3309,
2025-03-16,495403620,8878077181,950,417,640.68,649,481,313,486.27,0.4389,0.6832,0.5063,0.7506,0.759,
2025-03-16,495817671,9630806627,3685,405,1019.89,2091,2059,49,236.37,0.1099,0.5674,0.5588,0.121,0.2318,
2025-03-16,500635396,9700005700,4400,538,880.54,791,769,19,105.69,0.1223,0.1798,0.1748,0.0353,0.12,
2025-03-16,525368335,9811363528,55636,2053,4653.74,21440,21022,375,1907.73,0.0369,0.3854,0.3778,0.1827,0.4099,
2025-03-17,495403620,8878077181,984,368,507.9,656,462,272,390.84,0.374,0.6667,0.4695,0.7391,0.7695,
2025-03-17,495817671,9630806627,5001,462,1059.53,2501,2459,50,264.48,0.0924,0.5001,0.4917,0.1082,0.2496,
2025-03-17,500635396,9700005700,23684,1969,4477.29,9585,9479,152,1040.16,0.0831,0.4047,0.4002,0.0772,0.2323,
2025-03-17,525368335,9811363528,21455,926,1994.4,7074,6937,138,689.1,0.0432,0.3297,0.3233,0.149,0.3455,
2025-03-18,495403620,8878077181,298,131,206.39,206,156,98,164.45,0.4396,0.6913,0.5235,0.7481,0.7968,
2025-03-18,495817671,9630806627,21118,1291,4401.88,4720,2117,522,2821.74,0.0611,0.2235,0.1002,0.4043,0.641,
2025-03-18,525368335,9811363528,14815,981,1951.69,5681,5535,121,643.33,0.0662,0.3835,0.3736,0.1233,0.3296,
2025-03-19,495403620,8878077181,8,0,0.0,2,0,0,0.0,0.0,0.25,0.0,,,
2025-03-19,495817671,9630806627,8146,1008,3088.55,5503,969,363,1699.15,0.1237,0.6755,0.119,0.3601,0.5501,
2025-03-19,500635396,9700005700,22351,1865,4277.91,7458,7256,133,933.85,0.0834,0.3337,0.3246,0.0713,0.2183,
2025-03-19,525368335,9811363528,48318,2977,7611.01,7223,3575,855,4143.73,0.0616,0.1495,0.074,0.2872,0.5444,
2025-03-20,495403620,8878077181,1272,14,60.47,155,12,10,42.64,0.011,0.1219,0.0094,0.7143,0.7051,
2025-03-20,495817671,9630806627,9322,1085,4386.62,7848,3149,846,3805.76,0.1164,0.8419,0.3378,0.7797,0.8676,
2025-03-20,500635396,9700005700,13755,1214,2320.24,1397,1355,59,171.39,0.0883,0.1016,0.0985,0.0486,0.0739,
2025-03-20,525368335,9811363528,34134,2372,6308.75,15274,3125,945,4016.08,0.0695,0.4475,0.0916,0.3984,0.6366,
2025-03-21,495403620,8878077181,1168,6,28.92,206,13,3,16.37,0.0051,0.1764,0.0111,0.5,0.566,
2025-03-21,495817671,9630806627,9715,1727,3517.26,9362,9310,1607,3247.22,0.1778,0.9637,0.9583,0.9305,0.9232,
2025-03-21,500635396,9700005700,18537,2025,3420.1,1907,1828,55,168.46,0.1092,0.1029,0.0986,0.0272,0.0493,
2025-03-21,525368335,9811363528,13420,1256,3679.02,6036,2969,658,2669.29,0.0936,0.4498,0.2212,0.5239,0.7255,
2025-03-22,495403620,8878077181,617,1,6.26,109,8,1,6.26,0.0016,0.1767,0.013,1.0,1.0,
2025-03-22,495403620,9628223555,53940,757,572.7,16062,5943,416,338.94,0.014,0.2978,0.1102,0.5495,0.5918,
2025-03-22,495817671,9630806627,89602,1744,1572.74,16189,7495,797,667.06,0.0195,0.1807,0.0836,0.457,0.4241,
2025-03-22,500635396,9700005700,26923,1868,4896.51,12187,12121,190,1215.13,0.0694,0.4527,0.4502,0.1017,0.2482,
2025-03-23,495403620,9628223555,58655,964,809.17,10623,4524,354,433.98,0.0164,0.1811,0.0771,0.3672,0.5363,
2025-03-23,525368335,9811363528,7207,1278,2418.84,2250,2167,373,786.65,0.1773,0.3122,0.3007,0.2919,0.3252,
2025-03-24,495403620,8878077181,511,87,237.34,308,167,58,159.78,0.1703,0.6027,0.3268,0.6667,0.6732,
2025-03-24,495817671,9630806627,142551,3283,3902.11,26022,11549,1544,2047.69,0.023,0.1825,0.081,0.4703,0.5248,
2025-03-25,495403620,9628223555,11125,279,333.42,963,420,89,138.24,0.0251,0.0866,0.0378,0.319,0.4146,
2025-03-25,495817671,9630806627,24306,528,653.17,2425,480,168,268.24,0.0217,0.0998,0.0197,0.3182,0.4107,
2025-03-26,495403620,9628223555,14914,392,444.84,1535,539,132,190.22,0.0263,0.1029,0.0361,0.3367,0.4276,
2025-03-26,495817671,9630806627,25038,587,632.72,2466,472,148,219.33,0.0234,0.0985,0.0189,0.2521,0.3466,
2025-03-27,495403620,9628223555,16881,386,383.9,1925,531,174,218.6,0.0229,0.114,0.0315,0.4508,0.5694,
2025-03-27,495817671,9630806627,30141,671,603.29,2830,561,225,258.66,0.0223,0.0939,0.0186,0.3353,0.4287,
2025-03-28,495403620,9628223555,10888,247,191.78,1056,222,89,100.42,0.0227,0.097,0.0204,0.3603,0.5236,
2025-03-28,495817671,9630806627,22917,575,430.52,2039,334,174,163.85,0.0251,0.089,0.0146,0.3026,0.3806,
2025-03-29,495403620,9628223555,21398,497,508.54,3338,1149,275,323.69,0.0232,0.156,0.0537,0.5533,0.6365,
2025-03-29,495817671,9630806627,24792,632,495.03,4298,1533,323,280.05,0.0255,0.1734,0.0618,0.5111,0.5657,
2025-03-30,495403620,9628223555,7100,135,140.75,929,196,60,76.57,0.019,0.1308,0.0276,0.4444,0.544,
2025-03-30,495817671,9630806627,43129,605,868.84,8832,8013,410,636.93,0.014,0.2048,0.1858,0.6777,0.7331,
2025-03-31,495817671,9630806627,40704,649,855.91,7894,6045,354,540.67,0.0159,0.1939,0.1485,0.5455,0.6317,
2025-04-01,495403620,9628223555,15663,334,367.09,1987,351,135,183.52,0.0213,0.1269,0.0224,0.4042,0.4999,
2025-04-01,495817671,9630806627,11997,166,184.67,1579,292,78,96.77,0.0138,0.1316,0.0243,0.4699,0.524,
2025-04-01,500635396,9773660250,6,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-04-02,495403620,9628223555,23135,503,695.36,3944,789,267,429.81,0.0217,0.1705,0.0341,0.5308,0.6181,
2025-04-02,495817671,9630806627,5319,61,85.23,860,131,30,53.48,0.0115,0.1617,0.0246,0.4918,0.6275,
2025-04-02,500635396,9773660250,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-04-03,495403620,9628223555,16539,295,428.05,2640,494,158,265.33,0.0178,0.1596,0.0299,0.5356,0.6199,
2025-04-03,495817671,9630806627,4879,91,126.17,727,140,44,68.26,0.0187,0.149,0.0287,0.4835,0.541,
2025-04-03,500635396,9773660250,8,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-04-04,495403620,9628223555,5674,76,115.36,491,105,22,43.73,0.0134,0.0865,0.0185,0.2895,0.3791,
2025-04-04,495817671,9630806627,6661,131,188.88,866,182,50,90.74,0.0197,0.13,0.0273,0.3817,0.4804,
2025-04-04,500635396,9773660250,12,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-04-05,495403620,9628223555,6563,85,119.13,588,154,31,54.17,0.013,0.0896,0.0235,0.3647,0.4547,
2025-04-05,495817671,9630806627,6428,144,212.57,905,170,60,112.11,0.0224,0.1408,0.0264,0.4167,0.5274,
2025-04-05,500635396,9773660250,13,0,0.0,1,0,0,0.0,0.0,0.0769,0.0,,,
2025-04-06,495403620,9628223555,8888,154,217.88,730,243,56,94.12,0.0173,0.0821,0.0273,0.3636,0.432,
2025-04-06,495817671,9630806627,9408,214,302.82,1419,273,80,138.39,0.0227,0.1508,0.029,0.3738,0.457,
2025-04-06,500635396,9773660250,39,1,0.8,7,1,1,0.8,0.0256,0.1795,0.0256,1.0,1.0,
2025-04-07,495403620,9628223555,16525,292,404.76,2050,685,167,253.16,0.0177,0.1241,0.0415,0.5719,0.6255,
2025-04-07,495817671,9630806627,19403,408,571.3,3416,714,202,319.85,0.021,0.1761,0.0368,0.4951,0.5599,
2025-04-07,500635396,9773660250,19,1,1.06,8,2,0,0.0,0.0526,0.4211,0.1053,0.0,0.0,
2025-04-08,495403620,9628223555,10349,193,373.46,1782,492,118,258.52,0.0186,0.1722,0.0475,0.6114,0.6922,
2025-04-08,495817671,9630806627,9259,190,326.0,1884,432,101,198.3,0.0205,0.2035,0.0467,0.5316,0.6083,
2025-04-08,500635396,9657930100,14963,1573,2675.51,8164,7784,1090,2295.79,0.1051,0.5456,0.5202,0.6929,0.8581,
2025-04-08,500635396,9700005700,21053,1247,3277.94,9071,9013,125,807.54,0.0592,0.4309,0.4281,0.1002,0.2464,
2025-04-08,500635396,9773660250,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-04-09,500635396,9657930100,30960,3441,3357.93,19523,19422,2629,3176.24,0.1111,0.6306,0.6273,0.764,0.9459,
2025-04-09,500635396,9773660250,11,0,0.0,1,0,0,0.0,0.0,0.0909,0.0,,,
2025-04-10,500635396,9657930100,32452,3434,3379.43,20475,20336,2572,3190.46,0.1058,0.6309,0.6266,0.749,0.9441,
2025-04-10,500635396,9773660250,25,0,0.0,3,0,0,0.0,0.0,0.12,0.0,,,
2025-04-11,500635396,9657930100,32531,3330,3363.86,20911,20666,2692,3205.87,0.1024,0.6428,0.6353,0.8084,0.953,
2025-04-11,500635396,9773660250,30,1,1.68,10,3,1,1.68,0.0333,0.3333,0.1,1.0,1.0,
2025-04-12,500635396,9657930100,32761,3437,3361.5,19641,19506,2579,3083.16,0.1049,0.5995,0.5954,0.7504,0.9172,
2025-04-12,500635396,9773660250,28,1,1.74,11,4,1,1.74,0.0357,0.3929,0.1429,1.0,1.0,
2025-04-13,500635396,9657930100,10180,1638,962.65,7091,7061,846,810.42,0.1609,0.6966,0.6936,0.5165,0.8419,
2025-04-13,500635396,9773660250,42,1,0.15,6,1,1,0.15,0.0238,0.1429,0.0238,1.0,1.0,
2025-04-14,500635396,9657930100,7789,1377,875.07,6118,6095,797,752.13,0.1768,0.7855,0.7825,0.5788,0.8595,
2025-04-14,500635396,9773660250,22,1,0.64,0,0,0,0.0,0.0455,0.0,0.0,0.0,0.0,
2025-04-15,500635396,9657930100,57790,3774,2119.53,19868,10622,1646,1649.16,0.0653,0.3438,0.1838,0.4361,0.7781,
2025-04-15,500635396,9773660250,23,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-04-16,495403620,9628223555,4161,51,52.02,357,63,16,23.78,0.0123,0.0858,0.0151,0.3137,0.4571,
2025-04-16,495817671,9630806627,10554,411,218.54,678,221,51,61.71,0.0389,0.0642,0.0209,0.1241,0.2824,
2025-04-16,500635396,9657930100,65540,3292,2432.52,10262,3716,965,1505.24,0.0502,0.1566,0.0567,0.2931,0.6188,
2025-04-16,500635396,9773660250,55,1,2.0,10,3,1,2.0,0.0182,0.1818,0.0545,1.0,1.0,
2025-04-17,495403620,9628223555,9191,271,319.31,1241,265,191,247.85,0.0295,0.135,0.0288,0.7048,0.7762,
2025-04-17,495817671,9630806627,35968,1097,814.48,3643,2374,441,498.62,0.0305,0.1013,0.066,0.402,0.6122,
2025-04-17,500635396,9657930100,51922,2499,1990.35,8671,2165,581,1322.87,0.0481,0.167,0.0417,0.2325,0.6646,
2025-04-17,500635396,9773660250,33,1,1.34,4,2,0,0.0,0.0303,0.1212,0.0606,0.0,0.0,
2025-04-18,495403620,9628223555,12096,533,579.74,2171,540,421,476.41,0.0441,0.1795,0.0446,0.7899,0.8218,
2025-04-18,495817671,9630806627,57450,1158,938.01,4936,2635,504,664.03,0.0202,0.0859,0.0459,0.4352,0.7079,
2025-04-18,500635396,9657930100,24406,1758,1196.81,4733,1600,398,862.05,0.072,0.1939,0.0656,0.2264,0.7203,
2025-04-18,500635396,9773660250,53,0,0.0,13,6,0,0.0,0.0,0.2453,0.1132,,,
2025-04-19,495403620,9628223555,4860,212,239.05,954,227,153,182.67,0.0436,0.1963,0.0467,0.7217,0.7641,
2025-04-19,495817671,9630806627,26272,957,1236.44,6300,2852,560,1013.98,0.0364,0.2398,0.1086,0.5852,0.8201,
2025-04-19,500635396,9657930100,37126,1570,1861.35,9381,2171,588,1633.35,0.0423,0.2527,0.0585,0.3745,0.8775,
2025-04-19,500635396,9773660250,27,0,0.0,7,2,0,0.0,0.0,0.2593,0.0741,,,
2025-04-20,495403620,9628223555,5656,102,96.01,681,114,48,52.6,0.018,0.1204,0.0202,0.4706,0.5479,
2025-04-20,495817671,9630806627,9739,149,98.58,601,281,54,47.76,0.0153,0.0617,0.0289,0.3624,0.4845,
2025-04-20,500635396,9657930100,17075,744,541.32,4141,1361,259,373.75,0.0436,0.2425,0.0797,0.3481,0.6904,
2025-04-20,500635396,9773660250,16,0,0.0,4,2,0,0.0,0.0,0.25,0.125,,,
2025-04-21,495403620,9628223555,6629,171,170.39,861,213,112,120.55,0.0258,0.1299,0.0321,0.655,0.7075,
2025-04-21,495817671,9630806627,11922,325,238.96,1350,828,155,139.52,0.0273,0.1132,0.0695,0.4769,0.5839,
2025-04-21,500635396,9657930100,17898,771,568.83,3753,1327,297,462.43,0.0431,0.2097,0.0741,0.3852,0.8129,
2025-04-21,500635396,9773660250,1,0,0.0,1,0,0,0.0,0.0,1.0,0.0,,,
2025-04-22,495403620,9628223555,13297,505,491.58,2014,555,370,382.69,0.038,0.1515,0.0417,0.7327,0.7785,
2025-04-22,495817671,9630806627,18469,525,348.91,1264,566,140,131.45,0.0284,0.0684,0.0306,0.2667,0.3767,
2025-04-22,500635396,9657930100,76507,3248,3420.08,19544,3140,1194,2526.03,0.0425,0.2555,0.041,0.3676,0.7386,
2025-04-22,500635396,9773660250,14,2,3.92,2,2,2,3.92,0.1429,0.1429,0.1429,1.0,1.0,
2025-04-23,495403620,9628223555,10284,403,380.63,1626,418,275,278.15,0.0392,0.1581,0.0406,0.6824,0.7308,
2025-04-23,495817671,9630806627,11921,387,226.98,969,488,102,91.01,0.0325,0.0813,0.0409,0.2636,0.401,
2025-04-23,500635396,9657930100,66518,3216,3844.98,16693,4485,1319,3110.32,0.0483,0.251,0.0674,0.4101,0.8089,
2025-04-23,500635396,9773660250,8,0,0.0,1,0,0,0.0,0.0,0.125,0.0,,,
2025-04-24,495403620,9628223555,11843,505,544.53,2162,703,345,404.24,0.0426,0.1826,0.0594,0.6832,0.7424,
2025-04-24,495817671,9630806627,44318,1551,1715.45,9230,1750,587,1229.36,0.035,0.2083,0.0395,0.3785,0.7166,
2025-04-24,500635396,9657930100,46105,2990,3938.9,14035,4029,1057,3075.42,0.0649,0.3044,0.0874,0.3535,0.7808,
2025-04-24,500635396,9700005700,8627,925,2153.31,3341,3277,60,397.58,0.1072,0.3873,0.3799,0.0649,0.1846,
2025-04-24,500635396,9773660250,8,0,0.0,2,0,0,0.0,0.0,0.25,0.0,,,
2025-04-25,495403620,9628223555,16295,937,1175.19,4125,2599,687,881.59,0.0575,0.2531,0.1595,0.7332,0.7502,
2025-04-25,495817671,9630806627,59793,2073,2347.48,13048,2098,635,1029.32,0.0347,0.2182,0.0351,0.3063,0.4385,
2025-04-25,500635396,9657930100,30020,1315,1863.64,8268,1299,446,973.49,0.0438,0.2754,0.0433,0.3392,0.5224,
2025-04-25,500635396,9700005700,502,22,27.06,124,63,15,26.06,0.0438,0.247,0.1255,0.6818,0.963,
2025-04-25,500635396,9773660250,277,2,0.86,18,0,0,0.0,0.0072,0.065,0.0,0.0,0.0,
2025-04-26,495403620,9628223555,10194,460,640.43,1766,599,291,429.79,0.0451,0.1732,0.0588,0.6326,0.6711,
2025-04-26,495817671,9630806627,64654,2069,3372.51,8844,2520,701,1502.09,0.032,0.1368,0.039,0.3388,0.4454,
2025-04-26,500635396,9657930100,16056,863,1263.06,2147,512,177,341.57,0.0537,0.1337,0.0319,0.2051,0.2704,
2025-04-26,500635396,9700005700,531,31,45.38,187,145,23,43.1,0.0584,0.3522,0.2731,0.7419,0.9498,
2025-04-26,500635396,9773660250,2200,124,230.31,296,10,11,24.74,0.0564,0.1345,0.0045,0.0887,0.1074,
2025-04-27,495403620,9628223555,8312,287,320.48,1184,273,142,175.03,0.0345,0.1424,0.0328,0.4948,0.5461,
2025-04-27,495817671,9630806627,29170,960,734.24,2908,1144,308,387.55,0.0329,0.0997,0.0392,0.3208,0.5278,
2025-04-27,500635396,9657930100,2642,291,265.52,422,238,72,113.76,0.1101,0.1597,0.0901,0.2474,0.4284,
2025-04-27,500635396,9700005700,245,5,3.83,52,42,2,3.38,0.0204,0.2122,0.1714,0.4,0.8825,
2025-04-27,500635396,9773660250,2593,234,368.8,415,67,19,45.48,0.0902,0.16,0.0258,0.0812,0.1233,
2025-04-28,495403620,9628223555,10347,445,728.03,2398,693,285,505.13,0.043,0.2318,0.067,0.6404,0.6938,
2025-04-28,495817671,9630806627,65903,1393,2106.87,12717,2945,846,1605.25,0.0211,0.193,0.0447,0.6073,0.7619,
2025-04-28,500635396,9657930100,21507,1035,1816.71,5978,1037,373,938.6,0.0481,0.278,0.0482,0.3604,0.5166,
2025-04-28,500635396,9700005700,99,4,7.27,29,23,4,7.27,0.0404,0.2929,0.2323,1.0,1.0,
2025-04-28,500635396,9773660250,1379,16,31.61,276,27,12,24.98,0.0116,0.2001,0.0196,0.75,0.7903,
2025-04-29,495403620,9628223555,10006,213,343.84,1774,337,112,207.16,0.0213,0.1773,0.0337,0.5258,0.6025,
2025-04-29,495817671,9630806627,33383,580,1085.24,6978,1381,410,879.4,0.0174,0.209,0.0414,0.7069,0.8103,
2025-04-29,500635396,9657930100,48970,1076,2086.18,10695,2160,748,1653.3,0.022,0.2184,0.0441,0.6952,0.7925,
2025-04-29,500635396,9700005700,458,12,19.58,101,52,7,14.07,0.0262,0.2205,0.1135,0.5833,0.7186,
2025-04-29,500635396,9773660250,1929,15,32.56,304,26,13,29.67,0.0078,0.1576,0.0135,0.8667,0.9112,
2025-04-30,495403620,9628223555,6341,117,120.85,670,117,47,56.66,0.0185,0.1057,0.0185,0.4017,0.4688,
2025-04-30,495817671,9630806627,15186,203,198.64,978,335,124,132.12,0.0134,0.0644,0.0221,0.6108,0.6651,
2025-04-30,500635396,9657930100,49445,890,663.61,3882,1529,592,546.93,0.018,0.0785,0.0309,0.6652,0.8242,
2025-04-30,500635396,9700005700,317,4,4.3,36,14,1,1.31,0.0126,0.1136,0.0442,0.25,0.3047,
2025-04-30,500635396,9773660250,4622,15,22.01,268,14,12,20.23,0.0032,0.058,0.003,0.8,0.9191,
2025-05-01,495403620,9628223555,3475,104,113.42,364,88,62,73.03,0.0299,0.1047,0.0253,0.5962,0.6439,
2025-05-01,495817671,9630806627,7727,100,94.93,669,185,49,50.06,0.0129,0.0866,0.0239,0.49,0.5273,
2025-05-01,500635396,9657930100,10059,248,219.7,1445,455,150,162.04,0.0247,0.1437,0.0452,0.6048,0.7376,
2025-05-01,500635396,9700005700,110,2,2.5,11,0,2,2.5,0.0182,0.1,0.0,1.0,1.0,
2025-05-01,500635396,9773660250,520,5,8.57,59,6,5,8.57,0.0096,0.1135,0.0115,1.0,1.0,
2025-05-02,495403620,9628223555,3924,86,92.16,409,67,34,43.29,0.0219,0.1042,0.0171,0.3953,0.4697,
2025-05-02,495817671,9630806627,8348,112,114.0,846,247,71,78.34,0.0134,0.1013,0.0296,0.6339,0.6872,
2025-05-02,500635396,9657930100,9873,276,310.81,1396,519,194,260.86,0.028,0.1414,0.0526,0.7029,0.8393,
2025-05-02,500635396,9700005700,116,2,3.08,20,5,1,2.19,0.0172,0.1724,0.0431,0.5,0.711,
2025-05-02,500635396,9773660250,555,7,10.81,83,10,6,10.12,0.0126,0.1495,0.018,0.8571,0.9362,
2025-05-03,495403620,9628223555,4347,111,124.3,413,90,55,72.01,0.0255,0.095,0.0207,0.4955,0.5793,
2025-05-03,495817671,9630806627,11120,160,152.77,783,259,88,93.2,0.0144,0.0704,0.0233,0.55,0.6101,
2025-05-03,500635396,9657930100,8036,274,255.44,882,490,169,188.51,0.0341,0.1098,0.061,0.6168,0.738,
2025-05-03,500635396,9700005700,123,3,3.17,17,1,1,1.23,0.0244,0.1382,0.0081,0.3333,0.388,
2025-05-03,500635396,9773660250,712,4,4.99,131,9,2,3.01,0.0056,0.184,0.0126,0.5,0.6032,
2025-05-04,495403620,9628223555,5351,130,139.85,528,116,75,91.42,0.0243,0.0987,0.0217,0.5769,0.6537,
2025-05-04,495817671,9630806627,14916,184,175.57,1005,316,99,108.05,0.0123,0.0674,0.0212,0.538,0.6154,
2025-05-04,500635396,9657930100,8063,314,292.96,733,547,200,220.12,0.0389,0.0909,0.0678,0.6369,0.7514,
2025-05-04,500635396,9700005700,156,5,4.62,28,4,1,1.97,0.0321,0.1795,0.0256,0.2,0.4264,
2025-05-04,500635396,9773660250,818,3,4.64,132,12,3,4.64,0.0037,0.1614,0.0147,1.0,1.0,
2025-05-05,495403620,9628223555,7056,184,195.39,707,138,91,108.64,0.0261,0.1002,0.0196,0.4946,0.556,
2025-05-05,495817671,9630806627,18819,253,235.86,1487,365,120,126.35,0.0134,0.079,0.0194,0.4743,0.5357,
2025-05-05,500635396,9657930100,11645,445,405.57,991,729,307,306.03,0.0382,0.0851,0.0626,0.6899,0.7546,
2025-05-05,500635396,9700005700,172,3,1.54,27,4,0,0.0,0.0174,0.157,0.0233,0.0,0.0,
2025-05-05,500635396,9773660250,876,3,4.94,106,5,2,3.21,0.0034,0.121,0.0057,0.6667,0.6498,
2025-05-06,495403620,9628223555,10187,416,546.03,1470,438,293,419.35,0.0408,0.1443,0.043,0.7043,0.768,
2025-05-06,495817671,9630806627,42312,575,800.38,7515,989,382,605.21,0.0136,0.1776,0.0234,0.6643,0.7562,
2025-05-06,500635396,9657930100,49056,1816,2105.71,11624,5559,1528,1915.71,0.037,0.237,0.1133,0.8414,0.9098,
2025-05-06,500635396,9700005700,286,12,15.51,39,3,7,13.45,0.042,0.1364,0.0105,0.5833,0.8672,
2025-05-06,500635396,9773660250,630,1,1.58,79,4,1,1.58,0.0016,0.1254,0.0063,1.0,1.0,
2025-05-06,525368335,9811363528,438,9,5.77,6,2,1,1.05,0.0205,0.0137,0.0046,0.1111,0.182,
2025-05-07,495403620,9628223555,10130,612,765.77,1857,753,490,643.26,0.0604,0.1833,0.0743,0.8007,0.84,
2025-05-07,495817671,9630806627,23159,496,778.67,4937,1097,286,539.99,0.0214,0.2132,0.0474,0.5766,0.6935,
2025-05-07,500635396,9657930100,74980,2618,4339.63,31446,9949,2366,4166.43,0.0349,0.4194,0.1327,0.9037,0.9601,
2025-05-07,500635396,9700005700,129,3,2.41,28,14,3,2.41,0.0233,0.2171,0.1085,1.0,1.0,
2025-05-07,500635396,9773660250,2400,27,20.2,751,176,23,17.75,0.0112,0.3129,0.0733,0.8519,0.8787,
2025-05-07,525368335,9811363528,4337,35,25.43,137,70,10,9.49,0.0081,0.0316,0.0161,0.2857,0.3732,
2025-05-08,495403620,9628223555,18513,417,727.65,3339,751,235,500.95,0.0225,0.1804,0.0406,0.5635,0.6884,
2025-05-08,495817671,9630806627,23970,393,660.37,4366,928,267,506.57,0.0164,0.1821,0.0387,0.6794,0.7671,
2025-05-08,500635396,9657930100,55107,1491,2975.19,20471,3896,1251,2744.66,0.0271,0.3715,0.0707,0.839,0.9225,
2025-05-08,500635396,9700005700,472,15,15.71,100,13,7,9.42,0.0318,0.2119,0.0275,0.4667,0.5996,
2025-05-08,500635396,9773660250,3533,17,18.05,505,100,14,17.49,0.0048,0.1429,0.0283,0.8235,0.969,
2025-05-08,525368335,9811363528,5565,40,29.39,174,71,10,10.5,0.0072,0.0313,0.0128,0.25,0.3573,
2025-05-09,495403620,9628223555,20173,481,1004.98,3388,894,321,778.69,0.0238,0.1679,0.0443,0.6674,0.7748,
2025-05-09,495817671,9630806627,27761,653,1583.92,8710,1604,496,1354.43,0.0235,0.3137,0.0578,0.7596,0.8551,
2025-05-09,500635396,9657930100,58180,1272,3176.98,18119,3084,1039,2934.84,0.0219,0.3114,0.053,0.8168,0.9238,
2025-05-09,500635396,9700005700,467,8,9.74,93,10,3,4.4,0.0171,0.1991,0.0214,0.375,0.4517,
2025-05-09,500635396,9773660250,2691,6,11.48,192,30,4,7.96,0.0022,0.0713,0.0111,0.6667,0.6934,
2025-05-09,525368335,9811363528,14921,187,368.16,1954,736,111,267.52,0.0125,0.131,0.0493,0.5936,0.7266,
2025-05-10,495403620,9628223555,18575,1167,2063.92,3560,1558,974,1794.02,0.0628,0.1917,0.0839,0.8346,0.8692,
2025-05-10,495817671,9630806627,49369,1522,2989.38,12440,2233,1232,2572.62,0.0308,0.252,0.0452,0.8095,0.8606,
2025-05-10,500635396,9657930100,33290,1007,2549.85,9582,2390,750,2242.51,0.0302,0.2878,0.0718,0.7448,0.8795,
2025-05-10,500635396,9700005700,326,28,38.0,115,27,20,35.62,0.0859,0.3528,0.0828,0.7143,0.9374,
2025-05-10,500635396,9773660250,6514,42,85.03,559,60,25,61.27,0.0064,0.0858,0.0092,0.5952,0.7206,
2025-05-10,525368335,9811363528,7499,98,175.93,776,342,50,119.71,0.0131,0.1035,0.0456,0.5102,0.6804,
2025-05-11,495403620,9628223555,24008,1767,3140.26,3645,2275,1447,2707.56,0.0736,0.1518,0.0948,0.8189,0.8622,
2025-05-11,495817671,9630806627,60045,931,1435.37,9712,2007,697,1183.39,0.0155,0.1617,0.0334,0.7487,0.8244,
2025-05-11,500635396,9657930100,14637,602,1056.03,3752,1354,458,882.79,0.0411,0.2563,0.0925,0.7608,0.836,
2025-05-11,500635396,9700005700,352,5,2.08,91,11,0,0.0,0.0142,0.2585,0.0312,0.0,0.0,
2025-05-11,500635396,9773660250,3870,45,80.93,1010,82,29,55.06,0.0116,0.261,0.0212,0.6444,0.6803,
2025-05-11,525368335,9811363528,11171,66,73.25,362,180,32,39.71,0.0059,0.0324,0.0161,0.4848,0.5421,
2025-05-12,495403620,9628223555,11313,647,1141.8,1648,885,491,912.65,0.0572,0.1457,0.0782,0.7589,0.7993,
