序号,关键词,方案ID,推广单元ID,消费额,点击量,浏览量,跳出率,平均访问时长,时长秒_原,是否无效词,是否活跃,时长缺失,时长秒,浏览深度,留存率,CPC,消费额_w,点击量_w,浏览深度_w,留存率_w,时长秒_w,x1,x2,x3,x4,S,d_plus,d_minus,基准类别,S_基准等权,类别_基准等权,S_流量优先,类别_流量优先,S_质量优先,类别_质量优先,稳定词,敏感性
130,2561,63563817,2874903000,402.98,281,248,0.9607, 00:01:19,79.0,False,True,False,79.0,0.8825622775800712,0.0393,1.4340925266903914,402.98,281.0,0.8825622775800712,0.0393,79.0,5.641907070938114,0.6326337625245536,0.0393,4.382026634673881,0.35689344331695705,0.022474497601881752,0.012472273455466334,重点词,0.35689344331695705,重点词,0.44806728573221744,重点词,0.30756675496834607,问题词,False,边界敏感词
131,2574,63563817,2874903000,4.62,2,1,1.0, 00:02:00,120.0,False,True,False,120.0,0.5,0.0,2.31,4.62,2.0,0.5,0.0,120.0,1.0986122886681098,0.4054651081081644,0.0,4.795790545596741,0.19132793798168635,0.02853532326950284,0.006751320859494673,潜力词,0.19132793798168635,潜力词,0.1404719610137314,潜力词,0.19011176874161245,潜力词,True,稳定词
132,2596,63563817,2874903000,1.47,1,1,1.0, 00:00:01,1.0,False,True,False,1.0,1.0,0.0,1.47,1.47,1.0,1.0,0.0,1.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.1354663103126751,0.029570784147216124,0.004633532584397842,潜力词,0.1354663103126751,潜力词,0.09516320728013836,潜力词,0.13566748995043118,潜力词,True,稳定词
133,2669,63563817,2874903000,7.34,7,9,0.8571, 00:00:23,23.0,False,True,False,23.0,1.2857142857142858,0.14290000000000003,1.0485714285714285,7.34,7.0,1.2857142857142858,0.14290000000000003,23.0,2.0794415416798357,0.826678573184468,0.14290000000000003,3.1780538303479458,0.23485986478914006,0.02491596581198809,0.00764795897170093,潜力词,0.23485986478914006,潜力词,0.19729117664840623,潜力词,0.23412009010272813,潜力词,True,稳定词
134,2733,63563817,2874903000,9.83,7,7,1.0, 00:01:28,88.0,False,True,False,88.0,1.0,0.0,1.4042857142857144,9.83,7.0,1.0,0.0,88.0,2.0794415416798357,0.6931471805599453,0.0,4.48863636973214,0.22955595273698348,0.026420134218595178,0.007871952679151716,问题词,0.22955595273698348,问题词,0.19622081995302676,问题词,0.22112781828952988,问题词,True,稳定词
135,2774,63563817,2874903000,37.05,27,17,1.0, 00:01:33,93.0,False,True,False,93.0,0.6296296296296297,0.0,1.372222222222222,37.05,27.0,0.6296296296296297,0.0,93.0,3.332204510175204,0.4883527679139321,0.0,4.543294782270004,0.2516180676391437,0.025602861640884638,0.008608094735517297,问题词,0.2516180676391437,问题词,0.27155445510269816,问题词,0.2289342002558058,问题词,True,稳定词
136,2797,63563817,2874903000,5.41,4,3,1.0, 00:00:04,4.0,False,True,False,4.0,0.75,0.0,1.3525,5.41,4.0,0.75,0.0,4.0,1.6094379124341003,0.5596157879354227,0.0,1.6094379124341003,0.1348393869977655,0.028355583412776865,0.004419352231113374,潜力词,0.1348393869977655,潜力词,0.11925359628138202,潜力词,0.12930676125747473,潜力词,True,稳定词
137,2803,63563817,2874903000,8.18,7,7,1.0, 00:00:23,23.0,False,True,False,23.0,1.0,0.0,1.1685714285714286,8.18,7.0,1.0,0.0,23.0,2.0794415416798357,0.6931471805599453,0.0,3.1780538303479458,0.1978694287789789,0.026774236825125145,0.006604664049290853,问题词,0.1978694287789789,问题词,0.17730814335922723,问题词,0.1887362733114968,问题词,True,稳定词
138,2863,63563817,2874903000,27.28,18,12,1.0, 00:01:26,86.0,False,True,False,86.0,0.6666666666666666,0.0,1.5155555555555555,27.28,18.0,0.6666666666666666,0.0,86.0,2.9444389791664403,0.5108256237659907,0.0,4.465908118654584,0.23757841882775482,0.02597421831210431,0.008093834001116153,问题词,0.23757841882775482,问题词,0.24331632970048966,问题词,0.21950454170301648,问题词,True,稳定词
139,2938,63563817,2874903000,40.92,30,26,0.9091, 00:01:12,72.0,False,True,False,72.0,0.8666666666666667,0.09089999999999998,1.364,40.92,30.0,0.8666666666666667,0.09089999999999998,72.0,3.4339872044851463,0.6241543090729939,0.09089999999999998,4.290459441148391,0.2725073349713091,0.024084557889849055,0.00902169739988532,问题词,0.2725073349713091,问题词,0.288143978661838,重点词,0.25213252541097647,问题词,False,边界敏感词
140,2959,63563817,2874903000,1.27,2,2,1.0, 00:00:25,25.0,False,True,False,25.0,1.0,0.0,0.635,1.27,2.0,1.0,0.0,25.0,1.0986122886681098,0.6931471805599453,0.0,3.258096538021482,0.17807266914686276,0.028019580556048442,0.006070514157026633,潜力词,0.17807266914686276,潜力词,0.1296418599914533,潜力词,0.17679686568688444,潜力词,True,稳定词
141,3163,63563817,2874903000,614.71,402,350,0.9824, 00:00:44,44.0,False,True,False,44.0,0.8706467661691543,0.01759999999999995,1.529129353233831,614.71,402.0,0.8706467661691543,0.01759999999999995,44.0,5.998936561946683,0.6262842353308188,0.01759999999999995,3.8066624897703196,0.35971952292953935,0.02266251144693088,0.012732151140035597,重点词,0.35971952292953935,重点词,0.46640388648413567,重点词,0.3049550429785737,问题词,False,边界敏感词
142,3422,63563817,2874903000,7.28,6,4,1.0, 00:01:06,66.0,False,True,False,66.0,0.6666666666666666,0.0,1.2133333333333334,7.28,6.0,0.6666666666666666,0.0,66.0,1.9459101490553132,0.5108256237659907,0.0,4.204692619390966,0.1994268785594482,0.027225531242490917,0.006782019739861924,潜力词,0.1994268785594482,潜力词,0.1724613700942543,潜力词,0.19196090866360888,潜力词,True,稳定词
143,3465,63563817,2874903000,1.98,2,1,1.0, 00:00:01,1.0,False,True,False,1.0,0.5,0.0,0.99,1.98,2.0,0.5,0.0,1.0,1.0986122886681098,0.4054651081081644,0.0,0.6931471805599453,0.08677527623050757,0.02988551301323723,0.0028397431426404,潜力词,0.08677527623050757,潜力词,0.06889712343625956,潜力词,0.08513521330442218,潜力词,True,稳定词
145,3801,63563817,2874903000,12.08,9,7,1.0, 00:00:40,40.0,False,True,False,40.0,0.7777777777777778,0.0,1.3422222222222222,12.08,9.0,0.7777777777777778,0.0,40.0,2.302585092994046,0.5753641449035619,0.0,3.713572066704308,0.2032975799942526,0.026704445598092,0.006814274726492122,问题词,0.2032975799942526,问题词,0.19145175966477634,问题词,0.19185091206253405,问题词,True,稳定词
146,3863,63563817,2874903000,28.12,18,15,1.0, 00:00:39,39.0,False,True,False,39.0,0.8333333333333334,0.0,1.5622222222222222,28.12,18.0,0.8333333333333334,0.0,39.0,2.9444389791664403,0.6061358035703155,0.0,3.6888794541139363,0.2283532924586777,0.025855655660223967,0.007651460235607645,问题词,0.2283532924586777,问题词,0.2387947953872946,问题词,0.20935414437140273,问题词,True,稳定词
147,3972,63563817,2874903000,18.12,14,15,0.9, 00:01:10,70.0,False,True,False,70.0,1.0714285714285714,0.09999999999999998,1.2942857142857143,18.12,14.0,1.0714285714285714,0.09999999999999998,70.0,2.70805020110221,0.7282385003712154,0.09999999999999998,4.2626798770413155,0.25800329133357497,0.024514706439866647,0.008524128036806989,问题词,0.25800329133357497,问题词,0.24126156733639498,问题词,0.24739008460119072,问题词,True,稳定词
148,4023,63563817,2874903000,29.05,12,19,0.9375, 00:01:12,72.0,False,True,False,72.0,1.5833333333333333,0.0625,2.4208333333333334,29.05,12.0,1.5833333333333333,0.0625,72.0,2.5649493574615367,0.9490805546971459,0.0625,4.290459441148391,0.2746364655456389,0.024421730484079543,0.009246532840530864,问题词,0.2746364655456389,问题词,0.2436195391718897,问题词,0.26394476919093796,问题词,True,稳定词
149,4166,63563817,2874903000,24.53,20,21,0.9444, 00:00:41,41.0,False,True,False,41.0,1.05,0.05559999999999998,1.2265000000000001,24.53,20.0,1.05,0.05559999999999998,41.0,3.044522437723423,0.7178397931503169,0.05559999999999998,3.7376696182833684,0.250817124973359,0.024757535728023784,0.008288515581068677,问题词,0.250817124973359,问题词,0.2556553597886971,问题词,0.23300668581694514,问题词,True,稳定词
150,4345,63563817,2874903000,0.56,1,0,0.0,0,,False,True,True,66.5,0.0,1.0,0.56,0.56,1.0,0.0,1.0,66.5,0.6931471805599453,0.0,1.0,4.212127597878484,0.4089551909754047,0.02551493244462157,0.017654269035599555,黄金词,0.4089551909754047,黄金词,0.29872850172996734,黄金词,0.4774579325082321,黄金词,True,稳定词
152,4363,63563817,2874903000,0.15,1,1,1.0, 00:00:15,15.0,False,True,False,15.0,1.0,0.0,0.15,0.15,1.0,1.0,0.0,15.0,0.6931471805599453,0.6931471805599453,0.0,2.772588722239781,0.16259971898946918,0.028724096814214967,0.005577416411398274,潜力词,0.16259971898946918,潜力词,0.11366129650839232,潜力词,0.16284763015956913,潜力词,True,稳定词
153,4400,63563817,2874903000,14.68,9,4,1.0, 00:00:04,4.0,False,True,False,4.0,0.4444444444444444,0.0,1.6311111111111112,14.68,9.0,0.4444444444444444,0.0,4.0,2.302585092994046,0.36772478012531734,0.0,1.6094379124341003,0.13479799125285596,0.028139820346875045,0.004384168342914197,问题词,0.13479799125285596,问题词,0.15788014206437356,问题词,0.11899734106047842,问题词,True,稳定词
154,4458,63563817,2874903000,14.62,7,5,1.0, 00:03:57,237.0,False,True,False,237.0,0.7142857142857143,0.0,2.0885714285714285,14.62,7.0,0.7142857142857143,0.0,237.0,2.0794415416798357,0.538996500732687,0.0,5.472270673671475,0.24127501126347314,0.026734933120995327,0.008501725112069987,问题词,0.24127501126347314,问题词,0.204264656065847,问题词,0.23329234598355508,问题词,True,稳定词
155,4527,63563817,2874903000,103.53,68,96,0.9153, 00:04:53,293.0,False,True,False,293.0,1.411764705882353,0.0847,1.5225,103.53,68.0,1.411764705882353,0.0847,293.0,4.23410650459726,0.8803587226480918,0.0847,5.683579767338681,0.35394030208955607,0.02212444930941573,0.012120759579132829,重点词,0.35394030208955607,重点词,0.3724410253023986,重点词,0.32612820511689183,重点词,True,稳定词
156,4667,63563817,2874903000,8.06,19,37,0.7059, 00:03:16,196.0,False,True,False,196.0,1.9473684210526316,0.29410000000000003,0.4242105263157895,8.06,19.0,1.9473684210526316,0.29410000000000003,196.0,2.995732273553991,1.080912711568709,0.29410000000000003,5.2832037287379885,0.36758874706351435,0.020850923404849134,0.012119589545437084,重点词,0.36758874706351435,重点词,0.31462337271780105,重点词,0.3719018588227314,重点词,True,稳定词
157,4700,63563817,2874903000,59.83,35,44,0.9231, 00:01:23,83.0,False,True,False,83.0,1.2571428571428571,0.07689999999999997,1.7094285714285713,59.83,35.0,1.2571428571428571,0.07689999999999997,83.0,3.58351893845611,0.8140997909776078,0.07689999999999997,4.430816798843313,0.29826194347134977,0.023398036571956847,0.009944941415729878,问题词,0.29826194347134977,问题词,0.3091468693996591,重点词,0.27607778532909855,问题词,False,边界敏感词
158,4738,63563817,2874903000,3.78,3,3,1.0, 00:00:02,2.0,False,True,False,2.0,1.0,0.0,1.26,3.78,3.0,1.0,0.0,2.0,1.3862943611198906,0.6931471805599453,0.0,1.0986122886681098,0.1466198130923384,0.028474186161385386,0.004892168715642456,潜力词,0.1466198130923384,潜力词,0.11705198963366364,潜力词,0.1434280154508012,潜力词,True,稳定词
159,4798,63563817,2874903000,105.25,107,116,0.973, 00:01:23,83.0,False,True,False,83.0,1.0841121495327102,0.027000000000000024,0.9836448598130841,105.25,107.0,1.0841121495327102,0.027000000000000024,83.0,4.68213122712422,0.7343429369982125,0.027000000000000024,4.430816798843313,0.32617888635285963,0.023087236214070776,0.011175917234933287,重点词,0.32617888635285963,重点词,0.3829748088333133,重点词,0.28793404657789184,问题词,False,边界敏感词
160,4805,63563817,2874903000,39.87,31,24,1.0, 00:00:36,36.0,False,True,False,36.0,0.7741935483870968,0.0,1.2861290322580645,39.87,31.0,0.7741935483870968,0.0,36.0,3.4657359027997265,0.5733459807473247,0.0,3.6109179126442243,0.2439541352951219,0.025409301396616492,0.008198846710291008,问题词,0.2439541352951219,问题词,0.27580464674644184,问题词,0.21804072963581275,问题词,True,稳定词
161,4836,63563817,2874903000,2.94,3,2,1.0, 00:01:01,61.0,False,True,False,61.0,0.6666666666666666,0.0,0.98,2.94,3.0,0.6666666666666666,0.0,61.0,1.3862943611198906,0.5108256237659907,0.0,4.127134385045092,0.1845693873097629,0.02795652499713718,0.006327845201945849,潜力词,0.1845693873097629,潜力词,0.14203534767515963,潜力词,0.18163880459460063,潜力词,True,稳定词
162,4837,63563817,2874903000,36.73,24,25,0.9583, 00:01:19,79.0,False,True,False,79.0,1.0416666666666667,0.04169999999999996,1.5304166666666665,36.73,24.0,1.0416666666666667,0.04169999999999996,79.0,3.2188758248682006,0.713766467762681,0.04169999999999996,4.382026634673881,0.26882456886792083,0.024545050038254863,0.009024253569569806,问题词,0.26882456886792083,问题词,0.2742285460955645,问题词,0.2491033069340525,问题词,True,稳定词
163,4857,63563817,2874903000,26.8,21,20,0.875, 00:00:31,31.0,False,True,False,31.0,0.9523809523809523,0.125,1.2761904761904763,26.8,21.0,0.9523809523809523,0.125,31.0,3.091042453358316,0.6690496289808848,0.125,3.4657359027997265,0.25216763982612045,0.024215625134191097,0.008165462424738139,问题词,0.25216763982612045,问题词,0.2590501935591779,问题词,0.23767137728659504,问题词,True,稳定词
164,4860,63563817,2874903000,46.03,41,111,0.5625, 00:02:53,173.0,False,True,False,173.0,2.707317073170732,0.4375,1.1226829268292684,46.03,41.0,2.707317073170732,0.4375,173.0,3.7376696182833684,1.3103084541419687,0.4375,5.159055299214529,0.45243561082869627,0.01778753800852594,0.014697295483743345,重点词,0.45243561082869627,重点词,0.3960276100688006,重点词,0.46441114668332634,重点词,True,稳定词
165,5241,63563817,2874903000,6.42,4,4,1.0, 00:00:33,33.0,False,True,False,33.0,1.0,0.0,1.605,6.42,4.0,1.0,0.0,33.0,1.6094379124341003,0.6931471805599453,0.0,3.5263605246161616,0.19392241366611832,0.02726561346951052,0.006559435051584267,潜力词,0.19392241366611832,潜力词,0.1550451556027659,潜力词,0.18928504810807537,潜力词,True,稳定词
166,5351,63563817,2874903000,4.07,3,6,0.75, 00:09:18,558.0,False,True,False,558.0,2.0,0.25,1.3566666666666667,4.07,3.0,2.0,0.25,558.0,1.3862943611198906,1.0986122886681098,0.25,6.326149473155099,0.3387353803132974,0.023467365208577434,0.012021249348928948,黄金词,0.3387353803132974,黄金词,0.24323503839075908,潜力词,0.35238089778356757,黄金词,False,边界敏感词
167,5532,63563817,2874903000,68.56,43,82,0.9574, 00:01:59,119.0,False,True,False,119.0,1.9069767441860466,0.04259999999999997,1.5944186046511628,68.56,43.0,1.9069767441860466,0.04259999999999997,119.0,3.784189633918261,1.0671136216087387,0.04259999999999997,4.787491742782046,0.33454140265832705,0.02272119464212788,0.011422469190442475,重点词,0.33454140265832705,重点词,0.33835887497407796,重点词,0.3095599022825362,问题词,False,边界敏感词
168,5926,63563817,2874903000,31.28,19,18,0.9412, 00:01:17,77.0,False,True,False,77.0,0.9473684210526315,0.05879999999999996,1.6463157894736842,31.28,19.0,0.9473684210526315,0.05879999999999996,77.0,2.995732273553991,0.666478933477784,0.05879999999999996,4.356708826689592,0.257552975400894,0.024779586035974546,0.008595975068004028,问题词,0.257552975400894,问题词,0.25637520450701556,问题词,0.2411113910032741,问题词,True,稳定词
169,5995,63563817,2874903000,0.92,1,0,0.0,0,,False,True,True,66.5,0.0,1.0,0.92,0.92,1.0,0.0,1.0,66.5,0.6931471805599453,0.0,1.0,4.212127597878484,0.4089551909754047,0.02551493244462157,0.017654269035599555,黄金词,0.4089551909754047,黄金词,0.29872850172996734,黄金词,0.4774579325082321,黄金词,True,稳定词
171,6242,63563817,2874903000,4.45,4,3,1.0, 00:00:43,43.0,False,True,False,43.0,0.75,0.0,1.1125,4.45,4.0,0.75,0.0,43.0,1.6094379124341003,0.5596157879354227,0.0,3.784189633918261,0.1844312265167097,0.027600079451515654,0.00624143134301348,潜力词,0.1844312265167097,潜力词,0.1492588848645433,潜力词,0.17977627384197425,潜力词,True,稳定词
172,6282,63563817,2874903000,162.07,119,149,0.947, 00:01:16,76.0,False,True,False,76.0,1.2521008403361344,0.05300000000000005,1.3619327731092437,162.07,119.0,1.2521008403361344,0.05300000000000005,76.0,4.787491742782046,0.8118634873993273,0.05300000000000005,4.343805421853684,0.33961660357490353,0.02243623782126644,0.011538325958989437,重点词,0.33961660357490353,重点词,0.395811917723219,重点词,0.3010946296944343,问题词,False,边界敏感词
174,6633,63563817,2874903000,15.18,12,7,1.0, 00:02:22,142.0,False,True,False,142.0,0.5833333333333334,0.0,1.265,15.18,12.0,0.5833333333333334,0.0,142.0,2.5649493574615367,0.4595323293784402,0.0,4.962844630259907,0.23383279183364494,0.026490327679694652,0.008084798216248032,问题词,0.23383279183364494,问题词,0.22165386517708519,问题词,0.22069982747896855,问题词,True,稳定词
175,9,63563817,4190988309,34.07,14,71,0.7143, 00:06:30,390.0,False,True,False,390.0,5.071428571428571,0.28569999999999995,2.4335714285714287,34.07,14.0,5.071428571428571,0.28569999999999995,390.0,2.70805020110221,1.8035939268750578,0.28569999999999995,5.968707559985366,0.445962359593079,0.01957644107036526,0.015757694451522853,重点词,0.445962359593079,重点词,0.3514374345640949,重点词,0.4522697589398274,重点词,True,稳定词
186,2397,63563817,4190988309,2.26,2,36,0.5, 00:24:50,1490.0,False,True,False,1490.0,18.0,0.5,1.13,2.26,2.0,11.082051282051294,0.5,1160.4800000000007,1.0986122886681098,2.4917209862077314,0.5,7.057450332948998,0.5132295428096116,0.019882513473947462,0.020963255163508908,黄金词,0.5132295428096116,黄金词,0.3622961252596283,黄金词,0.5520244490201256,黄金词,True,稳定词
187,2478,63563817,4190988309,101.65,54,148,0.74, 00:02:16,136.0,False,True,False,136.0,2.740740740740741,0.26,1.8824074074074075,101.65,54.0,2.740740740740741,0.26,136.0,4.007333185232471,1.3192836508369303,0.26,4.919980925828125,0.4142066312802139,0.01922283218400532,0.01359220671958553,重点词,0.4142066312802139,重点词,0.39108461441975084,重点词,0.4028068049965651,重点词,True,稳定词
188,2706,63563817,4190988309,0.48,2,0,0.0,0,,False,True,True,315.0,0.0,1.0,0.24,0.48,2.0,0.0,1.0,315.0,1.0986122886681098,0.0,1.0,5.755742213586912,0.429043008354357,0.02460721698031235,0.01849098015251915,黄金词,0.429043008354357,黄金词,0.31828526727993683,黄金词,0.4942115246399781,黄金词,True,稳定词
191,2941,63563817,4190988309,38.41,28,269,0.4138, 00:10:43,643.0,False,True,False,643.0,9.607142857142858,0.5862,1.3717857142857142,38.41,28.0,9.607142857142858,0.5862,643.0,3.367295829986474,2.3615276286274955,0.5862,6.467698726104354,0.5857646063857238,0.015040665459705557,0.021268799379774047,重点词,0.5857646063857238,重点词,0.45968283534438337,重点词,0.6184516379699571,重点词,True,稳定词
