序号,关键词,方案ID,推广单元ID,消费额,点击量,浏览量,跳出率,平均访问时长,时长秒_原,是否无效词,是否活跃,时长缺失,时长秒,浏览深度,留存率,CPC,消费额_w,点击量_w,浏览深度_w,留存率_w,时长秒_w,S,d_plus,d_minus,S_基准等权,S_流量优先,S_质量优先,类别_基准等权,类别_流量优先,类别_质量优先,基准类别,稳定词,敏感性
111,615,63563817,2874903000,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
112,648,63563817,2874903000,5.79,4,3,1.0, 00:01:23,83.0,False,True,False,83.0,0.75,0.0,1.4475,5.79,4.0,0.75,0.0,83.0,0.20288387533930782,0.027445601627945987,0.006985519232428949,0.20288387533930782,0.16139644634874217,0.1984110955333221,潜力词,潜力词,潜力词,潜力词,True,稳定词
113,811,63563817,2874903000,20.17,13,13,0.9167, 00:02:17,137.0,False,True,False,137.0,1.0,0.08330000000000004,1.5515384615384618,20.17,13.0,1.0,0.08330000000000004,137.0,0.26543693717643335,0.02474111407865766,0.008940288282571852,0.26543693717643335,0.2421680969061152,0.2550650010047882,问题词,问题词,问题词,问题词,True,稳定词
114,891,63563817,2874903000,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
115,1176,63563817,2874903000,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
116,1307,63563817,2874903000,0.81,1,0,0.0,0,,False,True,True,66.5,0.0,1.0,0.81,0.81,1.0,0.0,1.0,66.5,0.4089551909754047,0.02551493244462157,0.017654269035599555,0.4089551909754047,0.29872850172996734,0.4774579325082321,黄金词,黄金词,黄金词,黄金词,True,稳定词
117,1461,63563817,2874903000,28.41,18,16,1.0, 00:00:29,29.0,False,True,False,29.0,0.8888888888888888,0.0,1.5783333333333334,28.41,18.0,0.8888888888888888,0.0,29.0,0.22536837189350242,0.025846244972462944,0.0075196079499658345,0.22536837189350242,0.23736542050716739,0.20608935146271767,问题词,问题词,问题词,问题词,True,稳定词
118,1490,63563817,2874903000,1.88,1,1,1.0, 00:00:08,8.0,False,True,False,8.0,1.0,0.0,1.88,1.88,1.0,1.0,0.0,8.0,0.15110050164909317,0.02892752463508226,0.0051489764009974934,0.15110050164909317,0.105562267333471,0.15133076760769848,潜力词,潜力词,潜力词,潜力词,True,稳定词
119,1541,63563817,2874903000,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
120,1552,63563817,2874903000,11.22,8,4,1.0, 00:00:03,3.0,False,True,False,3.0,0.5,0.0,1.4025,11.22,8.0,0.5,0.0,3.0,0.13155536972950083,0.028233819982039627,0.0042769688442387795,0.13155536972950083,0.15003548542994816,0.11738019886964733,问题词,问题词,问题词,问题词,True,稳定词
121,1812,63563817,2874903000,7.32,4,3,1.0, 00:00:03,3.0,False,True,False,3.0,0.75,0.0,1.83,7.32,4.0,0.75,0.0,3.0,0.1320237209231217,0.02845293306848616,0.004327839579755797,0.1320237209231217,0.11769284314421112,0.12642828880112686,潜力词,潜力词,潜力词,潜力词,True,稳定词
122,1849,63563817,2874903000,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
123,2038,63563817,2874903000,84.93,60,60,0.9057, 00:02:08,128.0,False,True,False,128.0,1.0,0.09430000000000005,1.4155000000000002,84.93,60.0,1.0,0.09430000000000005,128.0,0.317442503780712,0.022925437650897388,0.010662117650864385,0.317442503780712,0.34784445220023374,0.28988311367034936,问题词,重点词,问题词,问题词,False,边界敏感词
124,2081,63563817,2874903000,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
125,2107,63563817,2874903000,60.53,43,37,0.9714, 00:01:30,90.0,False,True,False,90.0,0.8604651162790697,0.02859999999999996,1.4076744186046513,60.53,43.0,0.8604651162790697,0.02859999999999996,90.0,0.28225757077603586,0.02434368827125826,0.009573337224335038,0.28225757077603586,0.3120379857627577,0.2549649760270637,问题词,重点词,问题词,问题词,False,边界敏感词
126,2249,63563817,2874903000,4.33,3,3,1.0, 00:00:46,46.0,False,True,False,46.0,1.0,0.0,1.4433333333333334,4.33,3.0,1.0,0.0,46.0,0.19763697688673387,0.02746933194385633,0.006766208768466105,0.19763697688673387,0.15032669513544636,0.19468108929467728,潜力词,潜力词,潜力词,潜力词,True,稳定词
127,2270,63563817,2874903000,26.65,15,13,1.0, 00:00:34,34.0,False,True,False,34.0,0.8666666666666667,0.0,1.7766666666666666,26.65,15.0,0.8666666666666667,0.0,34.0,0.22098238734392775,0.02603515040458025,0.007385339686539788,0.22098238734392775,0.22562513811785065,0.20399570464249014,问题词,问题词,问题词,问题词,True,稳定词
128,2275,63563817,2874903000,264.04,180,181,0.9463, 00:01:27,87.0,False,True,False,87.0,1.0055555555555555,0.05369999999999997,1.466888888888889,264.04,180.0,1.0055555555555555,0.05369999999999997,87.0,0.3478692920029727,0.022416205532641682,0.011957586803393911,0.3478692920029727,0.4215146718772457,0.3043358470256732,重点词,重点词,问题词,重点词,False,边界敏感词
129,2499,63563817,2874903000,1.08,1,0,0.0,0,,False,True,True,66.5,0.0,1.0,1.08,1.08,1.0,0.0,1.0,66.5,0.4089551909754047,0.02551493244462157,0.017654269035599555,0.4089551909754047,0.29872850172996734,0.4774579325082321,黄金词,黄金词,黄金词,黄金词,True,稳定词
130,2561,63563817,2874903000,402.98,281,248,0.9607, 00:01:19,79.0,False,True,False,79.0,0.8825622775800712,0.0393,1.4340925266903914,402.98,281.0,0.8825622775800712,0.0393,79.0,0.35689344331695705,0.022474497601881752,0.012472273455466334,0.35689344331695705,0.44806728573221744,0.30756675496834607,重点词,重点词,问题词,重点词,False,边界敏感词
131,2574,63563817,2874903000,4.62,2,1,1.0, 00:02:00,120.0,False,True,False,120.0,0.5,0.0,2.31,4.62,2.0,0.5,0.0,120.0,0.19132793798168635,0.02853532326950284,0.006751320859494673,0.19132793798168635,0.1404719610137314,0.19011176874161245,潜力词,潜力词,潜力词,潜力词,True,稳定词
132,2596,63563817,2874903000,1.47,1,1,1.0, 00:00:01,1.0,False,True,False,1.0,1.0,0.0,1.47,1.47,1.0,1.0,0.0,1.0,0.1354663103126751,0.029570784147216124,0.004633532584397842,0.1354663103126751,0.09516320728013836,0.13566748995043118,潜力词,潜力词,潜力词,潜力词,True,稳定词
133,2669,63563817,2874903000,7.34,7,9,0.8571, 00:00:23,23.0,False,True,False,23.0,1.2857142857142858,0.14290000000000003,1.0485714285714285,7.34,7.0,1.2857142857142858,0.14290000000000003,23.0,0.23485986478914006,0.02491596581198809,0.00764795897170093,0.23485986478914006,0.19729117664840623,0.23412009010272813,潜力词,潜力词,潜力词,潜力词,True,稳定词
134,2733,63563817,2874903000,9.83,7,7,1.0, 00:01:28,88.0,False,True,False,88.0,1.0,0.0,1.4042857142857144,9.83,7.0,1.0,0.0,88.0,0.22955595273698348,0.026420134218595178,0.007871952679151716,0.22955595273698348,0.19622081995302676,0.22112781828952988,问题词,问题词,问题词,问题词,True,稳定词
135,2774,63563817,2874903000,37.05,27,17,1.0, 00:01:33,93.0,False,True,False,93.0,0.6296296296296297,0.0,1.372222222222222,37.05,27.0,0.6296296296296297,0.0,93.0,0.2516180676391437,0.025602861640884638,0.008608094735517297,0.2516180676391437,0.27155445510269816,0.2289342002558058,问题词,问题词,问题词,问题词,True,稳定词
136,2797,63563817,2874903000,5.41,4,3,1.0, 00:00:04,4.0,False,True,False,4.0,0.75,0.0,1.3525,5.41,4.0,0.75,0.0,4.0,0.1348393869977655,0.028355583412776865,0.004419352231113374,0.1348393869977655,0.11925359628138202,0.12930676125747473,潜力词,潜力词,潜力词,潜力词,True,稳定词
137,2803,63563817,2874903000,8.18,7,7,1.0, 00:00:23,23.0,False,True,False,23.0,1.0,0.0,1.1685714285714286,8.18,7.0,1.0,0.0,23.0,0.1978694287789789,0.026774236825125145,0.006604664049290853,0.1978694287789789,0.17730814335922723,0.1887362733114968,问题词,问题词,问题词,问题词,True,稳定词
138,2863,63563817,2874903000,27.28,18,12,1.0, 00:01:26,86.0,False,True,False,86.0,0.6666666666666666,0.0,1.5155555555555555,27.28,18.0,0.6666666666666666,0.0,86.0,0.23757841882775482,0.02597421831210431,0.008093834001116153,0.23757841882775482,0.24331632970048966,0.21950454170301648,问题词,问题词,问题词,问题词,True,稳定词
139,2938,63563817,2874903000,40.92,30,26,0.9091, 00:01:12,72.0,False,True,False,72.0,0.8666666666666667,0.09089999999999998,1.364,40.92,30.0,0.8666666666666667,0.09089999999999998,72.0,0.2725073349713091,0.024084557889849055,0.00902169739988532,0.2725073349713091,0.288143978661838,0.25213252541097647,问题词,重点词,问题词,问题词,False,边界敏感词
140,2959,63563817,2874903000,1.27,2,2,1.0, 00:00:25,25.0,False,True,False,25.0,1.0,0.0,0.635,1.27,2.0,1.0,0.0,25.0,0.17807266914686276,0.028019580556048442,0.006070514157026633,0.17807266914686276,0.1296418599914533,0.17679686568688444,潜力词,潜力词,潜力词,潜力词,True,稳定词
141,3163,63563817,2874903000,614.71,402,350,0.9824, 00:00:44,44.0,False,True,False,44.0,0.8706467661691543,0.01759999999999995,1.529129353233831,614.71,402.0,0.8706467661691543,0.01759999999999995,44.0,0.35971952292953935,0.02266251144693088,0.012732151140035597,0.35971952292953935,0.46640388648413567,0.3049550429785737,重点词,重点词,问题词,重点词,False,边界敏感词
142,3422,63563817,2874903000,7.28,6,4,1.0, 00:01:06,66.0,False,True,False,66.0,0.6666666666666666,0.0,1.2133333333333334,7.28,6.0,0.6666666666666666,0.0,66.0,0.1994268785594482,0.027225531242490917,0.006782019739861924,0.1994268785594482,0.1724613700942543,0.19196090866360888,潜力词,潜力词,潜力词,潜力词,True,稳定词
143,3465,63563817,2874903000,1.98,2,1,1.0, 00:00:01,1.0,False,True,False,1.0,0.5,0.0,0.99,1.98,2.0,0.5,0.0,1.0,0.08677527623050757,0.02988551301323723,0.0028397431426404,0.08677527623050757,0.06889712343625956,0.08513521330442218,潜力词,潜力词,潜力词,潜力词,True,稳定词
144,3540,63563817,2874903000,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
145,3801,63563817,2874903000,12.08,9,7,1.0, 00:00:40,40.0,False,True,False,40.0,0.7777777777777778,0.0,1.3422222222222222,12.08,9.0,0.7777777777777778,0.0,40.0,0.2032975799942526,0.026704445598092,0.006814274726492122,0.2032975799942526,0.19145175966477634,0.19185091206253405,问题词,问题词,问题词,问题词,True,稳定词
146,3863,63563817,2874903000,28.12,18,15,1.0, 00:00:39,39.0,False,True,False,39.0,0.8333333333333334,0.0,1.5622222222222222,28.12,18.0,0.8333333333333334,0.0,39.0,0.2283532924586777,0.025855655660223967,0.007651460235607645,0.2283532924586777,0.2387947953872946,0.20935414437140273,问题词,问题词,问题词,问题词,True,稳定词
147,3972,63563817,2874903000,18.12,14,15,0.9, 00:01:10,70.0,False,True,False,70.0,1.0714285714285714,0.09999999999999998,1.2942857142857143,18.12,14.0,1.0714285714285714,0.09999999999999998,70.0,0.25800329133357497,0.024514706439866647,0.008524128036806989,0.25800329133357497,0.24126156733639498,0.24739008460119072,问题词,问题词,问题词,问题词,True,稳定词
148,4023,63563817,2874903000,29.05,12,19,0.9375, 00:01:12,72.0,False,True,False,72.0,1.5833333333333333,0.0625,2.4208333333333334,29.05,12.0,1.5833333333333333,0.0625,72.0,0.2746364655456389,0.024421730484079543,0.009246532840530864,0.2746364655456389,0.2436195391718897,0.26394476919093796,问题词,问题词,问题词,问题词,True,稳定词
149,4166,63563817,2874903000,24.53,20,21,0.9444, 00:00:41,41.0,False,True,False,41.0,1.05,0.05559999999999998,1.2265000000000001,24.53,20.0,1.05,0.05559999999999998,41.0,0.250817124973359,0.024757535728023784,0.008288515581068677,0.250817124973359,0.2556553597886971,0.23300668581694514,问题词,问题词,问题词,问题词,True,稳定词
150,4345,63563817,2874903000,0.56,1,0,0.0,0,,False,True,True,66.5,0.0,1.0,0.56,0.56,1.0,0.0,1.0,66.5,0.4089551909754047,0.02551493244462157,0.017654269035599555,0.4089551909754047,0.29872850172996734,0.4774579325082321,黄金词,黄金词,黄金词,黄金词,True,稳定词
151,4347,63563817,2874903000,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
152,4363,63563817,2874903000,0.15,1,1,1.0, 00:00:15,15.0,False,True,False,15.0,1.0,0.0,0.15,0.15,1.0,1.0,0.0,15.0,0.16259971898946918,0.028724096814214967,0.005577416411398274,0.16259971898946918,0.11366129650839232,0.16284763015956913,潜力词,潜力词,潜力词,潜力词,True,稳定词
153,4400,63563817,2874903000,14.68,9,4,1.0, 00:00:04,4.0,False,True,False,4.0,0.4444444444444444,0.0,1.6311111111111112,14.68,9.0,0.4444444444444444,0.0,4.0,0.13479799125285596,0.028139820346875045,0.004384168342914197,0.13479799125285596,0.15788014206437356,0.11899734106047842,问题词,问题词,问题词,问题词,True,稳定词
154,4458,63563817,2874903000,14.62,7,5,1.0, 00:03:57,237.0,False,True,False,237.0,0.7142857142857143,0.0,2.0885714285714285,14.62,7.0,0.7142857142857143,0.0,237.0,0.24127501126347314,0.026734933120995327,0.008501725112069987,0.24127501126347314,0.204264656065847,0.23329234598355508,问题词,问题词,问题词,问题词,True,稳定词
155,4527,63563817,2874903000,103.53,68,96,0.9153, 00:04:53,293.0,False,True,False,293.0,1.411764705882353,0.0847,1.5225,103.53,68.0,1.411764705882353,0.0847,293.0,0.35394030208955607,0.02212444930941573,0.012120759579132829,0.35394030208955607,0.3724410253023986,0.32612820511689183,重点词,重点词,重点词,重点词,True,稳定词
156,4667,63563817,2874903000,8.06,19,37,0.7059, 00:03:16,196.0,False,True,False,196.0,1.9473684210526316,0.29410000000000003,0.4242105263157895,8.06,19.0,1.9473684210526316,0.29410000000000003,196.0,0.36758874706351435,0.020850923404849134,0.012119589545437084,0.36758874706351435,0.31462337271780105,0.3719018588227314,重点词,重点词,重点词,重点词,True,稳定词
157,4700,63563817,2874903000,59.83,35,44,0.9231, 00:01:23,83.0,False,True,False,83.0,1.2571428571428571,0.07689999999999997,1.7094285714285713,59.83,35.0,1.2571428571428571,0.07689999999999997,83.0,0.29826194347134977,0.023398036571956847,0.009944941415729878,0.29826194347134977,0.3091468693996591,0.27607778532909855,问题词,重点词,问题词,问题词,False,边界敏感词
158,4738,63563817,2874903000,3.78,3,3,1.0, 00:00:02,2.0,False,True,False,2.0,1.0,0.0,1.26,3.78,3.0,1.0,0.0,2.0,0.1466198130923384,0.028474186161385386,0.004892168715642456,0.1466198130923384,0.11705198963366364,0.1434280154508012,潜力词,潜力词,潜力词,潜力词,True,稳定词
159,4798,63563817,2874903000,105.25,107,116,0.973, 00:01:23,83.0,False,True,False,83.0,1.0841121495327102,0.027000000000000024,0.9836448598130841,105.25,107.0,1.0841121495327102,0.027000000000000024,83.0,0.32617888635285963,0.023087236214070776,0.011175917234933287,0.32617888635285963,0.3829748088333133,0.28793404657789184,重点词,重点词,问题词,重点词,False,边界敏感词
160,4805,63563817,2874903000,39.87,31,24,1.0, 00:00:36,36.0,False,True,False,36.0,0.7741935483870968,0.0,1.2861290322580645,39.87,31.0,0.7741935483870968,0.0,36.0,0.2439541352951219,0.025409301396616492,0.008198846710291008,0.2439541352951219,0.27580464674644184,0.21804072963581275,问题词,问题词,问题词,问题词,True,稳定词
161,4836,63563817,2874903000,2.94,3,2,1.0, 00:01:01,61.0,False,True,False,61.0,0.6666666666666666,0.0,0.98,2.94,3.0,0.6666666666666666,0.0,61.0,0.1845693873097629,0.02795652499713718,0.006327845201945849,0.1845693873097629,0.14203534767515963,0.18163880459460063,潜力词,潜力词,潜力词,潜力词,True,稳定词
162,4837,63563817,2874903000,36.73,24,25,0.9583, 00:01:19,79.0,False,True,False,79.0,1.0416666666666667,0.04169999999999996,1.5304166666666665,36.73,24.0,1.0416666666666667,0.04169999999999996,79.0,0.26882456886792083,0.024545050038254863,0.009024253569569806,0.26882456886792083,0.2742285460955645,0.2491033069340525,问题词,问题词,问题词,问题词,True,稳定词
163,4857,63563817,2874903000,26.8,21,20,0.875, 00:00:31,31.0,False,True,False,31.0,0.9523809523809523,0.125,1.2761904761904763,26.8,21.0,0.9523809523809523,0.125,31.0,0.25216763982612045,0.024215625134191097,0.008165462424738139,0.25216763982612045,0.2590501935591779,0.23767137728659504,问题词,问题词,问题词,问题词,True,稳定词
164,4860,63563817,2874903000,46.03,41,111,0.5625, 00:02:53,173.0,False,True,False,173.0,2.707317073170732,0.4375,1.1226829268292684,46.03,41.0,2.707317073170732,0.4375,173.0,0.45243561082869627,0.01778753800852594,0.014697295483743345,0.45243561082869627,0.3960276100688006,0.46441114668332634,重点词,重点词,重点词,重点词,True,稳定词
165,5241,63563817,2874903000,6.42,4,4,1.0, 00:00:33,33.0,False,True,False,33.0,1.0,0.0,1.605,6.42,4.0,1.0,0.0,33.0,0.19392241366611832,0.02726561346951052,0.006559435051584267,0.19392241366611832,0.1550451556027659,0.18928504810807537,潜力词,潜力词,潜力词,潜力词,True,稳定词
166,5351,63563817,2874903000,4.07,3,6,0.75, 00:09:18,558.0,False,True,False,558.0,2.0,0.25,1.3566666666666667,4.07,3.0,2.0,0.25,558.0,0.3387353803132974,0.023467365208577434,0.012021249348928948,0.3387353803132974,0.24323503839075908,0.35238089778356757,黄金词,潜力词,黄金词,黄金词,False,边界敏感词
167,5532,63563817,2874903000,68.56,43,82,0.9574, 00:01:59,119.0,False,True,False,119.0,1.9069767441860466,0.04259999999999997,1.5944186046511628,68.56,43.0,1.9069767441860466,0.04259999999999997,119.0,0.33454140265832705,0.02272119464212788,0.011422469190442475,0.33454140265832705,0.33835887497407796,0.3095599022825362,重点词,重点词,问题词,重点词,False,边界敏感词
168,5926,63563817,2874903000,31.28,19,18,0.9412, 00:01:17,77.0,False,True,False,77.0,0.9473684210526315,0.05879999999999996,1.6463157894736842,31.28,19.0,0.9473684210526315,0.05879999999999996,77.0,0.257552975400894,0.024779586035974546,0.008595975068004028,0.257552975400894,0.25637520450701556,0.2411113910032741,问题词,问题词,问题词,问题词,True,稳定词
169,5995,63563817,2874903000,0.92,1,0,0.0,0,,False,True,True,66.5,0.0,1.0,0.92,0.92,1.0,0.0,1.0,66.5,0.4089551909754047,0.02551493244462157,0.017654269035599555,0.4089551909754047,0.29872850172996734,0.4774579325082321,黄金词,黄金词,黄金词,黄金词,True,稳定词
170,6098,63563817,2874903000,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
171,6242,63563817,2874903000,4.45,4,3,1.0, 00:00:43,43.0,False,True,False,43.0,0.75,0.0,1.1125,4.45,4.0,0.75,0.0,43.0,0.1844312265167097,0.027600079451515654,0.00624143134301348,0.1844312265167097,0.1492588848645433,0.17977627384197425,潜力词,潜力词,潜力词,潜力词,True,稳定词
172,6282,63563817,2874903000,162.07,119,149,0.947, 00:01:16,76.0,False,True,False,76.0,1.2521008403361344,0.05300000000000005,1.3619327731092437,162.07,119.0,1.2521008403361344,0.05300000000000005,76.0,0.33961660357490353,0.02243623782126644,0.011538325958989437,0.33961660357490353,0.395811917723219,0.3010946296944343,重点词,重点词,问题词,重点词,False,边界敏感词
173,6623,63563817,2874903000,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
174,6633,63563817,2874903000,15.18,12,7,1.0, 00:02:22,142.0,False,True,False,142.0,0.5833333333333334,0.0,1.265,15.18,12.0,0.5833333333333334,0.0,142.0,0.23383279183364494,0.026490327679694652,0.008084798216248032,0.23383279183364494,0.22165386517708519,0.22069982747896855,问题词,问题词,问题词,问题词,True,稳定词
175,9,63563817,4190988309,34.07,14,71,0.7143, 00:06:30,390.0,False,True,False,390.0,5.071428571428571,0.28569999999999995,2.4335714285714287,34.07,14.0,5.071428571428571,0.28569999999999995,390.0,0.445962359593079,0.01957644107036526,0.015757694451522853,0.445962359593079,0.3514374345640949,0.4522697589398274,重点词,重点词,重点词,重点词,True,稳定词
